rps,cpu_limit,req_rate,req_latency,cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,memory_usage
65.0,14.0,65.0,32.4,67.20000000000002,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,749.9463989261737
67.0,14.0,67.0,32.7,68.89999999999998,4.4,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,751.5600717315431
69.0,14.0,69.0,33.3,70.39999999999999,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,780.7167604832217
71.0,14.0,71.0,33.8,72.1,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.5,4.5,773.6414840268457
73.0,14.0,73.0,34.8,73.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.7,4.6,4.6,791.0731391140945
75.0,14.0,75.0,35.4,75.30000000000001,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,809.1486084295301
77.0,14.0,77.0,36.4,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,808.992919194631
79.0,14.0,79.1,37.5,78.4,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,843.9015740134231
81.0,14.0,81.0,38.1,80.8,5.0,5.0,5.1,5.0,5.0,5.1,5.0,5.1,5.1,5.0,5.1,5.0,5.1,5.0,5.1,5.1,855.4201307919469
83.0,14.0,83.1,39.5,81.39999999999999,5.1,5.1,5.1,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.1,5.1,5.1,5.1,861.5053848053689
85.0,14.0,85.1,38.0,82.0,5.1,5.1,5.2,5.1,5.1,5.2,5.1,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.2,868.7871244026848
87.0,14.0,87.1,38.8,84.4,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.3,5.3,5.2,5.2,5.2,858.9288908456375
89.0,14.0,89.1,40.0,84.89999999999998,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.3,5.3,5.3,5.3,856.6140460671143
91.0,14.0,91.0,40.1,86.60000000000001,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.5,5.4,5.5,5.4,5.4,866.3405891006713
93.0,14.0,93.09825055157303,42.30812173599856,89.19999999999999,5.5,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5,5.6,5.5,5.5,5.6,5.6,876.8166314093959
1.0,13.5,1.0174144719485034,43.8,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,616.3721690201345
3.0,13.5,3.0183636882905716,43.31843575418994,4.799999999999999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,541.235419919463
5.0,13.5,5.019317725359794,42.86824324324324,8.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,549.0641937239059
7.0,13.5,7.019482281891734,42.22168674698795,11.199999999999998,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,552.2407671409396
9.0,13.5,9.02113161613485,41.54033771106942,14.400000000000004,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,552.41244616835
11.0,13.5,11.021811051606356,41.15525114155251,17.599999999999998,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,557.657712053872
13.0,13.5,13.022241185442773,40.28998699609883,19.499999999999996,1.2,1.2,1.2,1.3,1.2,1.2,1.3,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,567.2387384697986
15.0,13.5,15.023059755381333,39.752242152466366,22.399999999999995,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.4,1.4,1.4,1.4,578.1359677852349
17.0,13.5,17.024964264835155,38.81782178217822,25.500000000000007,1.6,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,579.9657252080534
19.0,13.5,19.02536968298285,37.625111308993766,27.599999999999998,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,579.6919117315434
21.0,13.5,21.028103730273376,36.46672012830794,30.39999999999999,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,580.7497380939598
23.0,13.5,23.034324255959312,35.29191176470588,32.2,2.1,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,578.5609071677851
25.0,13.5,25.029343157561375,34.19451871657754,35.199999999999996,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,579.1028024697987
27.0,13.5,27.034106784307735,33.29032258064516,37.199999999999996,2.4,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,579.6048923489933
1.0,15.0,1.0172305363188736,43.68333333333333,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,627.0783612121212
3.0,15.0,3.0191922708045804,43.561797752808985,4.799999999999999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,558.0742490505056
5.0,15.0,5.0186117282974125,43.264214046822744,8.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,559.1600200404039
7.0,15.0,7.018763939514081,42.77937649880096,10.299999999999999,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.7,563.5737427609427
9.0,15.0,9.020614005642964,41.60674157303371,12.800000000000002,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,569.7593866308727
11.0,15.0,11.020771708896124,41.12139605462823,15.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,568.730068902357
13.0,15.0,13.019716991057743,40.37179487179487,17.9,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,573.9969597852354
15.0,15.0,15.02450594579047,39.779510022271715,20.700000000000003,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.3,1.3,574.5282164832214
17.0,15.0,17.027037505338154,38.86268656716418,22.599999999999994,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.4,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,572.6606604026841
19.0,15.0,19.02712941754614,37.775401069518715,25.000000000000007,1.6,1.6,1.6,1.5,1.6,1.5,1.5,1.5,1.6,1.5,1.5,1.6,1.6,1.6,1.6,1.6,575.0646550335574
21.0,15.0,21.029264182244468,36.57417802726544,27.299999999999994,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,576.9898162684566
23.0,15.0,23.029184219130002,35.32992700729927,29.100000000000005,1.9,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,577.0914190604026
25.0,15.0,25.034262046664495,34.163770053475936,31.499999999999993,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,2.0,1.9,1.9,1.9,594.1279201073827
27.0,15.0,27.03526285765992,33.33021806853583,33.60000000000001,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,634.4607785234892
29.0,15.0,29.038133340047555,32.46051103368177,35.199999999999996,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,653.7412553020133
31.0,15.0,31.03905334437467,31.973969631236443,36.99999999999999,2.3,2.3,2.3,2.3,2.4,2.3,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,663.3584021476506
33.0,15.0,33.04271346019139,31.581477732793523,39.39999999999999,2.5,2.4,2.5,2.5,2.5,2.5,2.4,2.5,2.5,2.4,2.4,2.5,2.5,2.5,2.4,2.4,666.0083079731544
35.0,15.0,35.038531887933885,31.71414821944177,41.10000000000001,2.6,2.6,2.5,2.5,2.6,2.6,2.5,2.6,2.6,2.6,2.5,2.6,2.5,2.6,2.6,2.6,669.4178293691278
37.0,15.0,37.04189328571575,32.05757026291931,43.10000000000001,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,671.7520820402683
39.0,15.0,39.04609924599393,32.63459879206212,44.79999999999999,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,687.5762907919458
41.0,15.0,41.04415570294003,32.95929995929996,46.59999999999999,2.9,2.9,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,686.7600871946312
43.0,15.0,43.049411295106154,33.10894941634241,48.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,694.3950861744967
45.0,15.0,45.048097873608675,33.40944881889764,49.600000000000016,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,700.4410845637589
47.0,15.0,47.04874357622534,33.588715400993614,51.30000000000001,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,694.8403406174493
49.0,15.0,49.04741288208312,33.2447504302926,52.399999999999984,3.3,3.3,3.3,3.2,3.2,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.2,3.3,696.0705288590602
51.0,15.0,51.04294387191492,33.09741745668519,54.29999999999998,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,701.9724937449657
53.0,15.0,53.058300356772286,32.78560101490644,54.69999999999999,3.4,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.5,723.7068731275168
55.0,15.0,55.05453879359809,32.58043678868041,55.9,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.5,727.7784620671147
57.0,15.0,57.06249500568641,32.427856301531214,57.600000000000016,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,715.539888966443
59.0,15.0,59.07365440977418,32.31053970048036,59.20000000000002,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,745.7677916778532
61.0,15.0,61.05471833603131,32.28638888888889,59.50000000000001,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.8,3.7,757.2588172885901
63.0,15.0,63.068950904706526,32.26611833377554,61.899999999999984,3.8,3.9,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.9,3.9,3.8,3.9,3.9,779.977047624161
65.0,15.0,65.06516231729124,32.40315490043962,62.399999999999984,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,781.4054520268458
67.0,15.0,67.07131756890631,32.61095890410959,64.8,4.1,4.0,4.1,4.0,4.0,4.1,4.0,4.1,4.0,4.0,4.0,4.1,4.1,4.0,4.1,4.1,781.6775198926165
69.0,15.0,69.08664902490749,33.251346059716106,65.60000000000001,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,820.510376375839
71.0,15.0,71.07804911910635,33.808571428571426,67.20000000000002,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,823.8928751677851
73.0,15.0,73.07610190889059,34.59534140214661,69.39999999999999,4.3,4.4,4.3,4.4,4.3,4.3,4.4,4.3,4.3,4.4,4.3,4.3,4.3,4.3,4.4,4.4,831.2695100134223
75.0,15.0,75.08242691922814,35.454424188528236,70.8,4.4,4.5,4.4,4.4,4.4,4.5,4.4,4.4,4.4,4.5,4.4,4.4,4.4,4.4,4.4,4.5,830.1947635973155
77.0,15.0,77.08334097173181,36.151172893136405,72.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,833.9425761073826
79.0,15.0,79.0925086744788,37.53755024328326,74.10000000000002,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.7,4.6,4.7,4.7,4.6,4.6,4.6,4.7,4.7,882.9697443221476
81.0,15.0,81.09005245516902,38.26867519603797,75.30000000000003,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.8,4.7,4.7,889.3445085637583
83.0,15.0,83.11116269029179,39.33685708477333,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,890.1822230335569
85.0,15.0,85.08228798478909,38.74093161546085,76.79999999999998,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,886.4027421208065
87.0,15.0,87.08152583337477,39.01902748414376,78.4,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,879.5549723489926
89.0,15.0,89.1013413707201,38.72896668548842,79.1,4.9,4.9,4.9,4.9,4.9,5.0,5.0,5.0,4.9,5.0,4.9,4.9,5.0,4.9,5.0,5.0,881.6725081342279
91.0,15.0,91.09641401038859,41.256801470588236,81.6,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,881.6421729932891
93.0,15.0,93.08747307107308,42.48698343346077,81.6,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,881.0419303087243
95.0,15.0,95.08037522243981,46.266560113656546,84.6,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.3,5.2,5.3,5.3,887.880710872483
97.0,15.0,97.08082382814953,52.34640522875817,89.39999999999999,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.5,5.6,5.6,5.6,5.6,5.5,5.6,5.6,890.1519739259267
99.0,15.0,99.1013206385002,57.63506867898931,91.20000000000003,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,887.1652991140938
101.0,15.0,101.11251903605375,61.72845257903494,92.89999999999998,5.8,5.8,5.8,5.8,5.9,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,890.5360734496647
103.0,15.0,102.22861314782182,451.06369529983795,99.4,6.2,6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.2,6.3,6.2,6.1,932.0697286357621
105.0,15.0,102.58625766772694,953.1662924951892,97.99999999999999,6.1,6.1,6.1,6.1,6.2,6.1,6.2,6.2,6.2,6.1,6.0,6.1,6.1,6.1,6.1,6.2,1022.7075318827365
1.0,14.5,1.01720974511062,44.416666666666664,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,621.8538787340065
3.0,14.5,3.018120892451281,43.79775280898876,4.799999999999999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,548.9533396902357
5.0,14.5,5.018526199587118,42.93624161073826,8.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,556.8249552592596
7.0,14.5,7.018660504878364,42.45346062052506,10.999999999999996,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.7,556.7510065993268
9.0,14.5,9.02112472431068,41.74813432835821,13.300000000000002,0.8,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.8,0.8,0.8,0.9,557.7186004040404
11.0,14.5,11.021358532216182,41.25341426403642,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,560.7928302818794
13.0,14.5,13.022893271822529,40.49934980494148,18.599999999999998,1.2,1.1,1.2,1.1,1.2,1.2,1.2,1.1,1.1,1.2,1.2,1.2,1.1,1.2,1.1,1.2,562.7177028724834
15.0,14.5,15.02323387031463,39.912359550561796,20.800000000000004,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,563.0085912996637
17.0,14.5,17.023663308435285,38.673209028459276,23.7,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.5,1.5,1.5,1.4,1.4,1.5,1.5,1.5,1.5,563.5150483758387
19.0,14.5,19.0283834230265,37.736563876651985,25.900000000000006,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.6,1.6,1.6,1.7,1.6,1.6,1.6,1.6,1.6,564.5140737718119
21.0,14.5,21.02783408475615,36.48610007942812,28.700000000000006,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.8,567.0238221744966
23.0,14.5,23.02429567461247,35.267254038179146,30.29999999999999,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,584.5404761342279
25.0,14.5,25.03447138246297,34.18829858776059,32.2,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.0,589.0043051812082
27.0,14.5,27.041740240036344,33.396261682242994,33.800000000000004,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.1,2.1,2.1,2.1,609.9194570738252
29.0,14.5,29.033908713856757,32.54645760743322,36.599999999999994,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.3,2.2,2.3,2.3,2.3,641.6965852659929
31.0,14.5,31.027000973533756,31.900594273365748,38.39999999999999,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,647.7672530469794
33.0,14.5,33.041882479612504,31.637755102040817,40.1,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.5,2.5,2.5,2.5,649.7057056644294
35.0,14.5,35.0423349396988,31.662656400384986,42.300000000000004,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.6,2.7,2.6,2.6,2.6,2.7,653.090156241611
37.0,14.5,37.04370835151633,32.07616043262731,44.79999999999999,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,654.9742750067113
39.0,14.5,39.038376673069415,32.58462199312715,46.399999999999984,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,654.1751664915828
41.0,14.5,41.046660644917296,32.94333469221362,48.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,653.7671920536905
43.0,14.5,43.05927906205652,33.028749028749026,49.600000000000016,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,694.3042182013426
45.0,14.5,45.04915264832319,33.319583797844665,51.40000000000001,3.2,3.3,3.2,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,704.0294692080544
47.0,14.5,47.058199444234134,33.53040662108672,52.79999999999998,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,702.8134563771044
49.0,14.5,49.056784232314946,33.34641873278237,54.29999999999999,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,695.6136186845637
51.0,14.5,51.0592937776006,33.05215946843854,55.3,3.4,3.5,3.5,3.5,3.4,3.4,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.5,3.5,3.5,736.7521520536916
53.0,14.5,53.04540281656265,32.74119496855346,57.40000000000001,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.5,3.6,3.6,3.5,3.6,3.6,3.6,3.6,3.6,740.0008985771813
55.0,14.5,55.054064615354164,32.49389499389499,58.100000000000016,3.6,3.7,3.6,3.6,3.7,3.6,3.6,3.7,3.6,3.6,3.7,3.6,3.6,3.6,3.6,3.7,746.5485744966443
57.0,14.5,57.05946289280849,32.368852459016395,59.500000000000014,3.7,3.7,3.8,3.7,3.7,3.7,3.7,3.8,3.7,3.7,3.7,3.7,3.7,3.8,3.7,3.7,732.8479218255032
59.0,14.5,59.06905533975535,32.24712973593571,60.39999999999999,3.8,3.7,3.8,3.8,3.7,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.8,3.8,3.8,3.7,736.9135454496646
61.0,14.5,61.0779538414485,32.1803551609323,61.499999999999986,3.8,3.8,3.9,3.9,3.8,3.8,3.8,3.9,3.8,3.8,3.9,3.9,3.8,3.9,3.9,3.8,747.1248734496643
63.0,14.5,63.066084342062275,32.20956175298805,63.9,4.0,4.0,4.0,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,744.4523021744967
65.0,14.5,65.07261187913392,32.27282104177411,65.4,4.1,4.1,4.1,4.0,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.0,755.0567224697987
67.0,14.5,67.07758408895418,32.61176470588235,66.50000000000001,4.1,4.2,4.2,4.2,4.1,4.1,4.2,4.1,4.1,4.2,4.2,4.2,4.1,4.2,4.1,4.2,758.736456161074
69.0,14.5,69.07301414156719,33.08372093023256,67.20000000000002,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,772.0117571006715
71.0,14.5,71.08747838230974,33.77892756349953,70.39999999999999,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,800.6924164295308
73.0,14.5,73.06628993512876,34.43892955169259,71.9,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.5,4.5,4.5,802.9292447785231
75.0,14.5,75.0859816177719,35.240304864380185,72.8,4.6,4.5,4.5,4.6,4.5,4.6,4.5,4.6,4.5,4.5,4.6,4.6,4.6,4.5,4.5,4.6,844.4765397046972
77.0,14.5,77.08486678385492,36.16593309859155,73.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,849.2037910335566
79.0,14.5,79.07187577377108,37.34693441572313,75.8,4.7,4.8,4.7,4.7,4.7,4.7,4.8,4.7,4.7,4.8,4.7,4.8,4.8,4.7,4.7,4.8,845.9016865503364
81.0,14.5,81.12748982436558,38.41268191268191,77.8,4.9,4.9,4.9,4.9,4.8,4.9,4.8,4.9,4.9,4.8,4.8,4.8,4.9,4.9,4.9,4.8,848.2431278389256
83.0,14.5,83.1232626810044,39.20824949698189,80.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,844.7932237315433
85.0,14.5,85.08325270537681,39.10852865865669,80.1,5.0,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,848.1969859865768
87.0,14.5,87.0921683368445,39.07383596337424,80.30000000000001,5.1,5.0,5.0,5.0,5.0,5.1,5.0,5.0,5.0,5.0,5.0,5.1,5.0,5.0,5.0,5.0,839.2765989798658
89.0,14.5,89.1000869211572,39.676320272572404,81.8,5.1,5.1,5.1,5.2,5.1,5.1,5.1,5.1,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,853.7276443489934
91.0,14.5,91.09617579231961,40.299428782015845,83.20000000000002,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,852.2693308993289
93.0,14.5,93.11361741670099,43.95689186741532,85.39999999999999,5.3,5.4,5.3,5.3,5.3,5.4,5.4,5.4,5.3,5.3,5.4,5.3,5.3,5.3,5.3,5.4,852.6442386040268
95.0,14.5,95.10256965721159,45.92136630492795,87.80000000000001,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.4,5.5,5.5,5.5,5.4,5.5,5.5,5.5,846.8007310604031
97.0,14.5,97.10702560850712,51.623740006951685,91.40000000000002,5.8,5.7,5.7,5.7,5.7,5.7,5.8,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,847.4355622356904
99.0,14.5,98.0856924355532,626.4474582053906,98.0,6.2,6.2,6.1,6.1,6.1,6.2,6.1,6.0,6.2,6.1,6.2,6.2,6.1,6.1,6.0,6.1,921.2507549668873
101.0,14.5,101.08445814632657,60.466974900924704,96.5,6.1,6.0,6.1,6.1,6.1,6.0,6.1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,927.394891597315
1.0,14.0,1.0172660488825527,43.53333333333333,1.6000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,627.5970499663299
3.0,14.0,3.0179478944949554,43.201117318435756,4.799999999999999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,557.2280319999998
5.0,14.0,5.019493374930227,42.88294314381271,8.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,559.6033120538717
